"","WTB1R1","WTB1R2","WTB1R3","WTB1R4","DIG1R1","DIG1R2","DIG1R3","DIG1R4","SAN1R1","SAN1R2","SAN1R3","SAN1R4","TOS8R1","TOS8R2","TOS8R3","TOS8R4","ROF1R1","ROF1R2","ROF1R3","ROF1R4","SFL1R1","SFL1R2","SFL1R3","SFL1R4","HEK2R1","HEK2R2","HEK2R3","HEK2R4"
"YHR136C",265.944203548222,272.957597885703,235.868443585379,242.334168373312,80.75444526545,75.0680665815598,91.8774466584551,76.1854637088696,113.168883817613,92.194570159769,105.024156490805,146.027134076652,160.434419583914,170.924378780975,176.824852927586,115.596475250086,114.682511989836,141.975896977408,111.894354867182,106.532184574988,96.665986369341,89.7902458640867,109.549232024664,97.7678009013548,83.9708024317958,87.875220446498,72.0082775935166,154.113556563588
"YPR114W",70.8769843523535,79.4344147599206,84.1472477092865,91.3887860953737,84.7111948592414,87.9447300253403,93.1736080321545,90.6475333290067,86.4076288088093,117.389305429453,109.927163365425,101.342284326106,75.3838336082567,86.1227666997858,75.8823365333327,88.9741983644794,88.4518968696794,73.545668503784,99.2495901867362,125.725048515119,125.640128573842,112.29068418804,113.856015945169,110.563540409052,122.357971345047,113.954450024774,138.43833336967,101.216477568659
"YPL247C",39.5976677623261,41.3135477195902,34.1625838992195,36.8119336970017,29.1547858936097,30.6732193923851,29.3059475974472,28.6945350874825,26.9054352356442,28.5229999148049,26.1654432842613,24.7822027515381,37.3396935738763,37.9663341749056,39.8651341680664,35.6484741113589,27.7557098943596,29.4233711953029,28.5901779020462,29.329490761707,30.4179833474944,30.1392300622536,30.9205569475547,33.7145604201581,33.7731615048781,33.671435038694,35.6740465507661,38.8825885595785
"YDR482C",61.9633285885837,65.2222054130359,74.7068905459084,76.4765748866627,68.7575887170784,62.2011105325456,61.271212829136,68.3362905472575,70.8678010780921,67.1490387282577,58.4221974141623,68.4445479949428,83.7438518300851,80.3330008712288,94.9032792364808,85.7436773830282,76.5751211972927,68.8261603645037,60.4208132538263,57.3457207430391,59.2097601710496,54.9188377684574,55.5816112504125,50.3635482424951,61.690089343588,57.2663668161094,50.4254448460359,44.0130562233248
"YBL058W",161.385242988077,157.950930054888,153.086702071756,153.357381635767,141.51965441286,144.979443794726,131.956062130673,141.300476781846,150.949896601738,153.741498290507,159.854477807297,150.876676572438,141.78403056753,145.956036556578,146.100442484461,146.583825203668,159.934223528633,167.843073660866,162.956212655393,166.951786993414,152.472906528785,157.353059030252,155.504281885692,160.705479042063,149.957662981719,156.338274045887,168.524721636995,164.628132278474
"SUT1563.1",21.0128108585078,23.5228791332529,20.9611734156564,20.6924183832606,16.3288245738121,18.5544207349031,20.4070651708469,16.8114881754478,22.0806476067484,17.2388913180692,14.3455455924798,10.7456952696245,23.4057313292477,28.6649802336578,28.3510274397069,31.7870553609772,13.5249564712101,19.0680387289622,18.5296885846286,16.0865917928525,18.5976834062501,19.9877769257258,14.6277387832617,15.2272498267964,14.1940405209179,17.2175138170016,20.6856286523831,18.3900112770256
"YMR186W",233.844960207195,211.743794906561,215.894347529427,200.606385333468,240.869104742481,266.091012435356,222.401360626097,220.213765426832,225.387465878179,199.676158414379,176.223274394574,179.703742422143,363.116831405529,311.728864978909,343.708376713993,301.609050714214,245.723083548956,250.070425252501,220.582226625503,193.968245232829,280.383919064718,270.679608910355,248.32136460259,289.794646727314,203.566244275283,210.264374208934,257.02093001712,243.286624844894
"7F-333",4.47556229414117,3.77118614518206,4.21944398475124,3.86607125822819,2.26743218986683,2.89006479871692,2.32924806282669,1.87878750291651,3.22701184924915,3.28974178574793,3.96113073432424,2.7304361961213,2.4488875662832,2.65667713988558,3.0905072503042,2.93707553999246,2.07034593564574,2.69120799556442,2.54803000880326,3.55856044862465,2.43652085339381,2.79422444313887,2.75694423156389,2.68980459321079,3.20556368658353,2.84355643295783,2.31888161867211,2.91275707795588
"YCR065W",16.5060071529896,14.4918501339788,16.7152023994972,17.9515715857728,15.1147932736244,17.9113102817021,19.6646252383776,20.1501345224303,20.9592861919988,21.0805966378708,25.9816739806044,24.1364305744794,25.6218344553495,25.2597748095453,26.4801364772911,25.8172150719442,21.2394507660236,21.2057663650492,25.8607889092779,25.2524164971117,22.8844291568866,23.4566487324029,25.1765644614216,25.1192226739647,20.9443316947334,23.9292214286584,27.1142928666838,28.3132064143158
"YLR002C",19.4035633513273,19.680045355061,22.1797600227749,21.2184430194817,29.4892105709798,25.385602718905,27.668715787615,23.9941536517049,22.2073001388524,24.1750213076313,20.3567794839386,15.3456416298841,22.115857246623,19.6963212138279,22.0832924426336,24.7398136510953,22.6247086379205,17.1176939288654,22.8804652522431,20.1055478749691,27.5989849064596,24.3148024585187,22.1333963871465,20.4822138316151,19.8240353550987,18.6317252398358,21.4891178677335,17.4418396039682
"YFL045C",754.795959980401,762.273756752696,762.56999233553,805.047027553976,690.116328199688,738.427010964146,703.977058638759,767.449083936438,743.233030544347,736.836174829963,766.04325194765,640.092661742554,526.635329017913,603.872575918498,554.920883629496,650.615079142268,629.852376192904,666.8665000803,705.103767103602,712.616156433499,846.597835462897,810.160722366559,846.946637939885,872.852057609798,551.502229254838,648.761446986396,662.579501095225,669.054433044424
"YPR091C",33.9072192319186,33.8440301229904,35.0656822891686,34.5383072608622,34.1350005548434,34.8256897477506,34.0705937461106,35.1722341823553,34.7795568278623,40.472196784579,43.7977044168428,38.6542021438083,30.0308620465065,32.1224994194309,32.3823958628612,34.4358493930748,38.7367803042255,39.5261357198735,42.7000860399297,43.6749769394456,39.6505169198725,37.7383386853503,41.5998293389852,45.4944902232599,38.5604745088453,41.0584636123952,40.4568147930039,45.9524263524207
"MUT729.1",9.28596439454257,6.15168694642978,8.63671631907362,9.14437681078435,3.35195812365643,8.54479902265272,5.90287009074085,8.22939980616324,6.50524129828447,6.37802532909536,1.20118204721721,11.3969495283896,9.30909768776898,4.57558973021294,6.61005537877178,11.2378478548909,3.7098234834824,5.96764252322214,3.9305400028,10.2369220499971,7.20384574629452,3.74102776684708,5.97340815650939,7.8303580376547,11.5379559642498,5.42405925828132,6.85603222380121,8.72986239140327
"YOL083W",73.5464868442984,67.3363123551732,65.6490353836283,72.960908666966,53.2489704830953,52.1929289777529,48.4235444731961,50.6317310108009,50.3579532065046,47.7744468698429,54.4303186916568,62.3290799066732,56.7695507993602,53.5325533585317,56.1614632545041,54.47499129659,65.6486051977792,66.5035452814318,59.0495694286672,54.0965927396804,51.1059406204176,54.3757429770148,55.808056241889,62.4192977834152,48.2588012184864,49.474950203019,55.0375042004613,63.5036884766616
"YNL020C",16.8804010026614,17.1818830636002,16.6269178797815,17.5465183415697,9.94396757915187,12.6010155644441,10.8049927743399,11.5314625765862,16.0684324010868,13.4863462031758,14.8603199957242,11.3300660217676,15.4730768209674,15.4994024577079,18.5786996388155,17.7761610043371,16.1571811495016,15.5901331726616,13.8518900203006,11.3435040718625,15.4923751747105,15.8208200865046,13.9975462259049,14.7347670467957,13.7955054969821,13.6431925584475,12.8093714203268,12.9565144573168
"YGL125W",30.9722707040825,32.9241492575212,29.9144834137778,31.0523358079358,30.2934222438198,31.2266670883299,32.2857201330232,28.5527766874184,26.8344510896362,24.1837882209431,23.2968025563719,25.8775440253128,38.1089573119372,31.0754361422094,29.3300046241388,23.9965137223129,25.8428402594799,25.7426526876049,23.3005666832653,25.2664673090794,27.315081222708,27.7004812516163,25.7897949119918,22.3008314619964,29.3355341516524,29.5030617575862,28.1587852599516,24.2579492320488
"YKR038C",57.196261827574,59.1978442100164,60.208219936258,57.3724974721063,61.8918905740829,55.8613476157917,58.5465399711995,57.9786379452996,64.4532509361925,69.8621756353476,64.7220889989377,65.3287675378406,56.0559313345223,57.6695085985277,59.8130136508652,64.0618630947056,68.6672030410366,60.4674277104167,62.811902542592,59.9833275369049,59.4195392835126,64.0722163008123,61.3991497947669,62.0733760524827,61.6362803736572,64.4722557857409,61.8790863568676,56.2127782814557
"YDL215C",333.448248317125,325.527236603482,318.707738520252,305.519234675994,357.491257726008,364.84910691173,355.344738549799,352.933584331038,365.328849267577,310.226257255246,337.449365654533,363.227512818436,328.519259246855,326.34573940141,322.893906598308,318.786110421024,322.312722644351,340.758131054794,346.362205772813,299.771738369102,351.886507075544,355.017336156171,342.608917606163,336.881811508152,236.653917437811,284.541616233699,279.208410071555,304.783966005531
"YLR354C",452.896197771647,446.021715072296,445.801934604564,458.943390173871,444.750750563298,486.282138823882,462.22947383504,503.707030060197,449.010082666807,489.688080415889,520.812515972593,414.30210523531,421.903658190886,453.792282189815,421.612059909542,448.763237850834,417.448623554946,432.279789658064,460.339801974758,466.002249752363,575.18052737591,591.128160319039,614.209668926253,656.028930616648,480.836792900043,508.185385299323,554.205460357575,523.738375599564
"YCR022C",4.23386144713492,2.87673090055267,4.37537995810074,2.56572659502587,3.3309071789185,3.54175727605606,3.45046995642339,7.50425848991001,4.41099356824738,6.71079186800468,3.37027310639494,4.33029024351615,4.71600987531742,5.02828575762724,3.4092783496649,3.22477373227305,4.16360479073735,4.53483173383016,3.21658684287111,4.3881942829456,6.31641547320027,4.5922471282891,7.07069726352035,4.29109294635969,5.43406671376303,4.85099560621073,4.32824295172146,5.62705113642508
"YFR008W",25.9811802594454,26.3578848982226,30.8596185194527,33.5595882896683,35.0168898578673,27.6615415808397,31.1008575801946,27.8094402458723,32.2260146757558,36.2695125058301,32.73491615164,37.7887594535531,35.3292215884833,37.4639577149647,38.3589885666351,34.5853485784406,40.0360139717439,38.1280984135096,31.8967845872869,39.0570854790428,30.6634738287148,35.6830013346788,30.9750960368043,35.2101572571568,31.9825605608767,34.1459189928426,31.6386327877337,30.220798283364
"ST3271",5.78731830265902,6.08399030012432,6.23526222901522,8.12421510192096,6.40790314178084,7.31341154705948,7.8273674627906,7.63868672418659,8.88491203293363,8.75344659823844,10.0346419133553,10.704806018218,9.80671642566007,9.10103601132766,8.24951955732614,9.95704108567598,10.4289744655661,10.4850661647736,11.8573084851591,10.4824835287002,9.791309245854,9.88007141456172,11.2542828285723,10.8699850361758,8.78636796889297,9.7637524779961,12.2732368631006,9.76141473529082
"YKL051W",23.3819184439231,16.1206636270377,17.8219246663621,15.4197269234959,28.2612363834461,25.3125590633385,26.0052368467164,22.5967540251908,16.3553935491269,22.0186010019419,15.4649360937861,17.4218435155805,29.1087050213801,27.491165641457,22.682294828053,25.5303021888577,17.5835852038202,16.3560731700763,16.718982460121,21.5127449567107,28.3754386794453,25.2190595927364,25.1816839140231,27.2666228066144,33.5032193471458,32.5683603317161,34.683001430461,26.8823064427087
"YPR174C",21.7634561913536,23.09807581187,25.193304384525,24.2559400509484,26.4910384142127,26.1091081247722,29.8496736545546,25.5667434518504,30.0986249538844,28.1581199326413,24.2238379522136,22.2591322808601,41.9064702884668,40.0132802813677,37.5112761121238,39.0399909713704,28.7126968888264,20.6602492193267,24.2796419992781,22.1116833135322,25.6152189910605,25.9409755734649,25.5940209588777,26.7632760969803,21.20192216957,21.6306759565049,19.9298474253441,20.53299628047
"14F-67",4.25606701416535,3.75936424504042,4.61824414283797,9.22057995087422,3.840785350023,2.84826634088424,1.80365474994859,1.88590412224574,5.16805280919266,4.67721857466993,2.75270885820609,4.78830171158036,3.31852093499172,3.63505184122472,3.56424554737694,2.4972995233091,3.74073867917809,3.03907721090016,2.40199666837778,6.25589680833153,2.35840188122737,4.57236727059088,3.53634059265573,2.91599270673079,3.92839929258981,2.61032851804789,3.77081772309066,2.81164486930331
"YMR091C",26.028387813235,24.280664481729,29.6059915037153,28.2538871889173,40.9824716920497,35.1395060725145,35.0388892937261,36.4654268627993,33.4993401922615,40.7701128280575,37.6691792009194,36.4613800056119,33.1069218311362,33.2977931539146,36.9406256410251,38.937252659301,40.9078945466081,34.6873023677146,36.2998991925256,43.246038945668,41.7458769691751,39.3370404403358,40.1545770520909,40.7004260788437,40.4982758406154,36.0017786434127,36.6588059379364,34.4639800528787
"YKL194C",32.033568749381,28.1789926833969,29.1752574544564,28.9163760014457,36.3539043584034,35.255754642781,39.8518101338533,40.0023481722483,37.8927573642284,40.1149783153657,45.5177948562114,37.6445318145843,27.3017717403947,33.5881447419097,32.1444140553502,33.3144071397811,34.9674233336561,39.2205057247746,44.1697616297374,39.5351059636675,43.6146442069573,42.5289409304528,46.6807799099091,49.539416883114,34.4320706230052,36.2412287676972,41.8074823150441,39.9357273910082
"ST2583",12.0079570109581,15.1522467281019,11.9661374955104,12.1064103171784,9.63225964626633,11.2408679254744,13.3277694500018,9.62818837372482,11.6167387866057,11.978678105357,12.5742059599277,15.2055993283773,13.3754126234781,11.2701548571148,14.724959467484,20.2357514808596,16.2193860288027,12.657408597459,12.9084401109768,15.4089264897326,13.7831487043334,12.4780251850095,12.1843086856535,13.711843567528,13.3976177870591,14.2785254596818,19.4201910217188,13.874963876468
"YLR308W",3.47012237065494,3.03871934183779,3.02964684982768,3.65288151408436,1.51177238058413,1.80177870765201,2.28194019482314,1.59066673569609,2.57069031354287,1.47937584310646,2.47655851268638,3.54915654021292,4.1318690600901,4.75620938871478,3.10647343554131,2.10634847972397,2.39024835730229,2.69147668645855,2.36362611456983,2.63826958051042,1.59135615755662,1.76759245923801,1.89226840740684,1.70272761641493,1.10447008865145,1.67747263962183,1.23686033941632,1.15533797529494
"YBR065C",34.1698048720825,34.725196033298,37.1676770624121,32.6383268398068,46.2381450211353,41.6315093934724,42.8330941713819,39.0118643413815,37.7153493523126,32.913523038465,30.5286724877213,31.2748254257742,37.3752479159772,31.1794752239929,35.9197830725242,38.1949988736248,36.4030240779194,32.642187116748,31.561578141205,29.4112847208135,41.7353135102023,35.0005319288518,30.2809515988713,28.7703086529628,30.1985864270824,28.0205910587058,23.9403879551838,25.3682065636698
"YMR029C",41.9563736037643,36.7363065204761,42.1769414193607,39.768150169801,55.3854929660314,46.3984761179158,47.0258228889268,53.2084094337424,45.999615080295,49.6820583713985,48.4476759044273,53.0733899634709,48.0081774521266,45.4797707463155,50.0409191659212,47.8108946905284,52.8843361361666,57.8515026016927,57.5837445575604,54.8067499009808,51.6472008920999,52.5036905861552,51.7641541959683,57.5219371637781,46.5617966652527,46.6557081906269,50.5558233663224,50.2331807360084
"YPR121W",8.49727864608229,8.98507737099975,7.09259135374767,9.65505754018243,7.98275619462604,7.92842026825544,11.2185436803085,9.61580712661982,10.6538621208166,9.42790131543415,13.2744940959775,11.0974950662805,7.79037475040689,7.47213233894925,9.7708846523904,9.20470609638537,10.1842100166105,10.6415436578536,11.343460706161,9.44753235277991,9.77934183210512,9.17266348611556,9.61817748760815,9.50780384764094,8.00551768848347,9.04861822860579,9.45885167071957,10.047789826937
"YGL157W",27.5519188779072,27.5092558907915,28.1391865342487,22.0446049400211,28.4895035925078,29.0801445665566,34.5493177102222,27.4691690081587,22.4177427779834,20.6980362212405,17.959052274917,15.300550296774,42.7974768857553,33.7278815400639,33.3932936283557,31.1803633010863,20.0366002815746,15.9848474908956,13.970233496542,18.5879232753299,29.7592366116254,26.3765152175609,21.8946292977995,25.2977192205504,25.1403661182715,24.8945616302498,25.904506427209,20.7281122194969
"YGL178W",32.3820611780868,34.0006475857732,33.3562620432131,33.2971750524116,21.7278714087015,29.161116913022,28.1706225727996,27.8935762001325,30.0023614254068,25.1654695050176,25.5027362291939,20.9138743079709,30.3949427678425,30.5938328733445,29.0762739249992,30.7377242258725,29.9166156727311,28.5046566126467,30.4262857483828,25.0896432865818,29.6807074021298,29.0998517006891,25.6920706122889,25.1580649312288,24.6019524928572,25.528873936046,29.7824336439881,28.9213878261848
"YMR148W",191.288789130621,165.82833221831,166.510652354877,183.669001974461,133.532163238562,151.397781340961,151.531209126554,153.261985472814,153.200615541478,143.643974481138,170.379746133691,164.794705885799,187.033494384039,181.245899238763,167.562598726617,159.751747694098,180.559681749321,189.540514801698,211.553035430346,173.037825812553,160.459965846514,153.926135767006,155.834793156856,160.69423102079,172.938804583231,164.371444093324,169.998923390879,191.029277945169
"YLR249W",1302.01602097346,1323.47428940268,1365.64835922269,1302.14000653609,1649.81810678826,1496.86889826302,1596.86098640712,1509.3903123072,1312.32553293446,1277.37300968222,1191.16376747603,979.141259468119,1134.02593298496,1056.30191463268,990.90528421981,1105.94880941999,1026.81665899031,872.707809939377,966.639311881587,1056.39049051847,1353.7326099377,1363.81683136277,1223.12955099461,1199.11286807245,1163.54415711337,1204.65025563726,1162.04694380213,948.528317220285
"YJL049W",16.7751324265639,16.1377587104174,17.4216689616002,16.3557959217281,25.5302935136488,22.7861307270739,21.9957896335194,22.2260700455888,20.3619341450368,22.5305041096905,23.633012636306,26.2454142594826,24.0506046856543,22.096750404443,25.662567941114,27.0743814173389,24.4848349909839,26.3287859832131,26.363378067561,26.4476938238406,23.1928692319726,22.7503152000132,24.1283600468218,27.0919247349547,21.5803998662345,22.3136096316289,20.1110278564835,20.6574133361946
"ST6018",9.28596439454257,8.71488984077552,10.5559866122011,10.0588144918628,12.8491728073497,4.66079946690149,11.8057401814817,11.5211597286285,13.4441653497879,14.6694582569193,15.6153666138237,8.54771214629222,10.3434418752989,13.7267691906388,10.4983232486375,13.6216337635042,16.3232233273226,12.5983564379134,11.7916200084,7.96205048333104,13.3785706716898,9.97607404492556,8.71122022824286,10.2773449244218,14.5048589264855,16.0009748119299,9.59844511332169,7.78609348422454
"YOR249C",7.53435536735043,8.19826371804733,8.6607305124886,8.87111190608891,10.0181417681844,10.1391638548678,8.67647328692471,10.2091742687635,9.84236475794216,9.86238581379017,11.0172557450301,10.2187663349179,8.27073272594354,8.14238568965072,8.45858855849805,9.53051042568983,9.68447797991296,9.90225274315459,11.015570726992,11.1013290301393,11.4358425914209,10.5944282457787,10.6971559129295,11.8837002616533,9.36155435816536,8.38726131080109,8.62634103027738,8.96144805618717
"YDR286C",82.0717757444615,88.4594751919946,89.0221537628958,81.4618193920714,100.710958233183,78.7359886754,107.65466264041,86.5875979605001,104.494916599516,103.122501705005,106.58488698974,133.239699800497,79.4466278995781,90.5091436372904,93.0051133788585,93.279566107602,80.1493922216941,93.6035780957251,88.4561381789555,91.7531531888625,87.8884095842437,91.1889072617407,99.6881021597561,102.642943276924,98.6225299327631,96.7345594414963,94.2595131708229,96.2391245832701
"YLR342W-A",36.1618935272531,26.0238749031677,20.353640852836,22.8924743607912,27.1945261564847,37.2730026332955,32.8389554473399,14.306858858416,30.4599823395918,31.9341130270568,32.5768855219425,48.8737002285444,24.4557010775744,20.1518789075853,27.8502772770902,28.8911720713863,34.5695850351631,26.9744301408863,31.4330253672195,42.7126747603325,26.1213339396632,32.5189913641162,26.8274113925607,22.1213239820956,31.864840946259,28.4778697436948,17.1637220499299,26.5801122392493
"YBL043W",625.384507495403,513.86720723099,669.24136827819,627.142391387368,685.934489984262,779.994425513544,779.919888425445,580.729818827845,662.589363323362,484.781015136623,355.095174942915,297.691315712205,1126.07742061619,920.788760911497,962.782848796802,961.140894441952,643.291060921603,571.054387297175,463.101233637393,239.162773331434,638.545536325617,550.33225137077,291.548687840423,233.425476996045,457.273173708579,306.066559305522,184.779812146489,173.359618059607
"YLR018C",43.6956213454309,47.1424276328069,49.6717814474129,55.077597573222,48.6704319554914,51.1738519245535,51.0554537885448,51.2261850378537,53.9915752968579,60.3673010704066,58.2987033383275,52.2244106676365,50.0622586764465,50.6893998290168,51.8051209492747,57.3671322162822,60.2508309926285,54.3346484279471,57.3356604741775,52.1463753956702,52.8533584262262,52.7270152420305,52.1005637250879,49.084381849093,53.8049683623019,50.7547304994911,45.1660167276859,44.5681758513668
"YOR251C",97.0104192868114,100.738635982673,106.090549601968,108.228446636491,90.2043069484746,89.5756417762677,86.7764911499857,94.4609183433565,95.4884107948183,96.8260920671015,98.8014898772254,94.6984784401729,87.4037794924844,87.1312300100877,91.1138022419296,84.2122150728986,89.4833750927323,96.1025963399669,96.5917676644375,92.806058225456,99.1425756076881,107.270734441682,101.801726903375,100.960272075663,87.4928334754151,92.9953477848929,90.120483025734,96.2554034197303
"YOR186W",72.0654878150259,88.4098763833644,73.5400400650009,70.9666705184527,15.0735373553086,19.2307086050046,18.8823993822204,17.8549598553031,28.4695280480937,22.3538791189397,24.3908989036082,23.5122125423808,28.7714130324405,31.7339061534186,39.9097177291117,26.3335929044111,26.4173545343336,31.6315539771761,28.790829032004,24.36204412256,16.6031492438407,15.2622466135585,16.1310628502365,16.4718781651297,19.9900297159265,24.0647429092415,24.4106269154559,36.3589683470225
"YOR267C",48.3444412103771,48.8618421217227,47.2866531858403,47.7043689037335,47.6446053560397,53.5923798350588,55.1870888885586,50.7050137793692,44.8804586061468,36.7930937482423,33.9771200750786,30.6955341300257,71.1411044349503,63.6207656259696,68.4879161522025,64.4106121788223,45.0069927400059,42.64944986918,41.7188895034035,36.1579860264004,47.133282228403,47.2848954779066,35.8749444978549,38.1274900633917,40.5181782906956,36.6296475502509,40.241902122036,41.9595309827486
"YLR109W",313.169586398245,354.537783391736,322.872046256241,332.982751672249,294.833439027302,263.569233883294,250.412496187778,220.529317291488,209.210683646535,295.325394296673,215.961673946854,213.390530513819,451.361701343668,397.527120868503,431.140807161352,381.014540265323,255.131058390045,264.114696547744,243.918011962837,256.85699098916,352.113398158571,350.935646163712,343.412378602274,391.546473104388,477.00771940443,411.584971175008,438.69309917448,507.430416412569
"YOR032C",33.2345021464755,34.6984998708903,33.3221355164463,33.1516943521087,30.3024720029401,33.4196583997084,32.0179815611564,30.9791183814234,25.3732658168745,26.6117608558806,22.2747935192769,15.9389905249847,29.1550318728731,24.4933714160967,30.1395880953364,34.2273557654456,30.0634998216244,25.6679762594189,23.9316173810328,24.36204412256,35.3055472426498,30.6979278477257,23.7235087411204,23.4145706148951,33.6835057292829,25.548358198317,25.5548750521179,19.5358355799585
"YOR091W",27.1699445690417,24.3217828396618,35.4611997271148,26.968863902557,63.8858030244288,47.8113610053632,49.1991142485977,51.9942676385161,41.151396045808,42.3788445999718,41.5865888543783,41.0742181502038,63.1806925492725,59.4538670198356,63.9091889477646,67.2466464123436,38.5750162060908,38.7631663212272,43.6802399925808,44.1528901905942,48.4658402782633,47.170708012642,41.2280736929343,38.5652677052026,46.1137133500983,40.3397424490175,35.3250785542713,31.766961373498
"5R-205",7.11140311227627,3.3370306035881,3.67455230171557,5.95252629739982,10.6958579367729,5.0565741051774,8.66439212158849,8.82316662762058,18.5989514924791,7.326655678676,7.35914064371047,12.36472847041,14.6543004037066,9.46104534721878,8.78428617815558,8.73659690828547,7.9549885835686,5.07795179542812,7.02355987842109,9.58181663048248,7.68421068642944,12.1760982854501,7.33837602771598,8.62020823528206,10.9819224625369,9.24235666968854,7.35070796653117,9.12484162549943
"YLR316C",11.2051769807522,10.7828059544389,11.7390683688293,12.8565085499838,16.0181481606083,12.3833134966898,14.4853443687546,13.8476780635823,12.1946987533684,14.6157731397851,12.8986950486627,15.9814498113862,13.8552911707457,11.988073001604,13.903492512165,14.5142682724804,14.5385708226428,12.5522508333831,11.095774179908,12.2141663211157,14.7537133605492,13.2527534430301,13.2256612431406,13.4362639520781,14.5612593385967,13.4804993340881,11.5367012497852,11.4404996666648
"YLR292C",103.479468517604,102.743037253631,102.249784409422,103.422587490218,79.096420775319,79.6193214773981,78.9517326626982,83.1508737115524,102.065969199155,105.816042908383,108.882405640878,100.7024277487,92.6839926526995,93.6061882539645,103.150001037078,103.650802895283,110.139687296213,115.040038175085,109.228941280561,110.907806303032,89.6484475923873,89.9625044940484,94.3322087190228,94.4217400485579,94.7177256874707,89.7635208798323,90.9402019953618,82.2132986684786
"YLR216C",296.7073642972,283.079117069757,281.497705710045,284.251642141467,288.259888585454,286.526405937016,247.682524855844,226.365274578546,276.578455633072,240.581287142532,215.67029918745,251.257122070023,440.960575976227,372.768703330755,432.285497065414,375.058137278914,279.871609997002,287.424812002081,250.582491146249,192.262319652469,300.932080044613,283.456042501967,254.312321329909,264.301333985917,237.721770591533,241.588377006754,238.467053427282,242.922395755125
"YCR044C",49.3798881285955,45.5114096033664,50.7060846669883,56.2506888623165,57.2126818843649,53.7351700176876,53.9786508127073,61.8407979661095,61.026108762783,73.6531276946976,69.6942823764806,75.5428158296254,39.504435966749,43.3363163640981,43.3244997876131,45.8477684830979,61.3564735310999,59.0905269542845,62.9551249703594,73.6844456474803,63.4212474607602,60.9734115916225,65.4755149557487,72.7256350355943,86.1276644217219,77.6695993845757,79.0958860947732,69.671279094872
"5F-68",4.86353673450015,5.16338873833243,4.38173029185705,4.78938004107562,4.95167176757682,3.96417979075343,2.90666670025012,2.98395662227917,3.08680077291145,3.25484577837741,4.35545144090856,4.59166779001713,4.44503961611068,5.07970020807362,4.02075380061479,3.88730586175473,4.78283125240084,4.2297478606757,3.69496934780422,4.58256591953253,4.62990149557711,5.35895653467699,5.24772635725161,5.84941216062039,4.16149393173861,4.40697289680892,2.94634370372456,3.42207882325518
"YGR069W",4.68167371558188,3.32300946659823,3.80141184546527,3.6223706949863,2.8165759233502,2.2379235535519,5.66862921412415,2.3708508965375,4.37296776162456,5.05306649584876,5.19082241833149,5.81436636406187,4.09735748095916,3.18566356415024,3.5005983054595,2.33006964451608,3.4735430592368,4.17873116498773,6.60549083803889,2.45767374613025,3.89136310402516,4.71525374779685,2.5992918181041,4.40603293599432,4.39246843979135,4.2972755195074,3.45658291283311,4.16339721031451
"16F-81",4.72960894133869,4.72807414435971,4.95374798354146,3.6504685129741,4.53728271611363,1.92476701534157,3.25027204086299,3.96490422970436,3.99984764544499,3.07291664035482,2.3149060159112,4.31437423842053,4.12913965192534,3.86313726785972,3.53261742989169,4.26586488537954,3.88117596747488,2.69264315341189,4.32851276758862,4.22753436194418,4.17912033014762,4.5489592470213,3.73451271218251,4.58107124102836,4.85557990798447,4.06927858688694,4.15261837992237,4.54705497372233
"YOR369C",2153.83000215186,2209.65770845902,2511.40849542155,2210.89017044295,3846.50385265525,3190.09786104508,3191.79253687778,3066.33342133985,3097.27588849731,3695.42492288835,2921.32756859821,3457.95188604629,2479.93596221286,2520.0307577482,2540.81204117596,2880.56563070584,2623.71254581241,2247.78592399318,2336.32541224303,3159.74921294145,3154.59835632973,3215.80305599745,3280.4058641722,3261.18892027416,3671.94532851459,3407.42478749951,3086.72854115997,2628.55752444857
"YOR138C",40.9646450113414,43.1683544596048,41.9883217476391,44.181945597939,36.4478336747817,33.8019703401069,32.8898590861161,35.4639779940402,36.3112501634897,38.7784572749606,35.4706198585985,30.6109287990316,36.9382985025864,34.8042898589058,37.2230286480526,37.117600652993,35.8932782787803,34.8625571478976,36.0942892221411,31.9497586996932,36.8135303174444,36.1128560843171,36.6440392517779,39.6249228710423,39.9675056233267,37.3895525314716,38.351610413815,33.0522758124968
"YJR145C",657.555001557427,660.35830605456,721.489528337481,708.692713153181,1030.25049302245,940.108300916462,938.392061095135,946.82956687287,870.984385074435,972.823309637022,834.955243658066,762.966708039454,697.724713655177,722.928247426348,684.589636333153,781.163439469185,702.023925326904,643.585555947177,685.551056803145,826.570872345348,932.552843984963,944.716021516364,980.877665062759,949.803361317304,927.614960789959,921.292081312532,891.201285057669,777.234452835988
"YHR059W",98.350885994514,100.225798670257,108.581618014816,112.899314818338,154.116154340261,136.325419521711,142.970617736383,150.250413305758,134.326887578452,138.63847118659,139.055924733318,131.294501893104,147.44800106358,171.400271785288,156.587373849342,180.129642715631,121.531174187649,130.044665751313,142.396229974212,146.034598777693,180.448349129147,163.75008435097,156.403610235339,166.500957605697,140.471992555226,141.198751767964,157.472418502198,135.625955797726
